handle,instagram_url,followers,followers_status,posts,posts_status,display_name,niche_focus,account_type,group,content_mode_AI_real_mixed,content_mode_status,reels_in_sample,median_reel_views_sample,mean_reel_views_sample,top_reel_views_seen,views_status,median_views_per_follower,max_views_per_follower,median_likes_per_view,median_comments_per_view,engagement_status,posting_freq_per_week_upper_bound,posting_freq_status,earliest_known_post,account_age_status,bio,bio_source,cta_pattern,external_links,link_in_bio_offers,has_affiliate,has_brand_deals,has_shop,has_services,has_digital_products,has_newsletter,has_other_monetization,has_brand_contact,brand_deals_seen,monetization_status,deep_profiled,top_reel_url,topics,profile_json,source
nouxri,https://www.instagram.com/nouxri/,120000.0,"VERIFIED (embed page, rounded, 2026-09-25)",227.0,VERIFIED (embed page),,dubai-luxury;ibiza-villa;rooftop-pool,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),3,452000.0,2662633.3333333335,7500000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",3.7666666666666666,62.5,0.08481637168141593,0.0003064066852367688,VERIFIED inputs (embed likes/comments + topic views); ratio computed,5.0,ESTIMATED upper bound = posts / days since earliest known post,2025-11-10,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DQ20_hkCG1S/,dubai-luxury;ibiza-villa;rooftop-pool,,topic-page sample + embed pages
architectanddesign,https://www.instagram.com/architectanddesign/,8400000.0,"VERIFIED (embed page, rounded, 2026-09-25)",6771.0,VERIFIED (embed page),,architecture;rooftop-pool,media_publication,C/G media,real,ESTIMATED (profile evidence / AI-assisted cover coding),2,28800000.0,28800000.0,55200000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",3.592857142857143,6.9,0.07183500905797101,0.00020017210144927537,VERIFIED inputs (embed likes/comments + topic views); ratio computed,61.9,ESTIMATED upper bound = posts / days since earliest known post,2024-08-19,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DV3FgFVjJLx/,architecture;rooftop-pool,,topic-page sample + embed pages
swissaround,https://www.instagram.com/swissaround/,3000000.0,"VERIFIED (embed page, rounded, 2026-09-25)",660.0,VERIFIED (embed page),,swiss-chalet,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),2,27300000.0,27300000.0,49200000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",9.1,16.4,0.06713028455284553,0.00023327800361336946,VERIFIED inputs (embed likes/comments + topic views); ratio computed,3.2,ESTIMATED upper bound = posts / days since earliest known post,2022-10-01,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/CjK-ec2DtzZ/,swiss-chalet,,topic-page sample + embed pages
earthfm_net,https://www.instagram.com/earthfm_net/,757000.0,"VERIFIED (embed page, rounded, 2026-09-25)",208.0,VERIFIED (embed page),,rainy-day,theme_page,A/F theme page,real,ESTIMATED (profile evidence / AI-assisted cover coding),2,35300000.0,35300000.0,58500000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",46.63143989431968,77.2787318361955,0.034486111464293284,8.630585576040122e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,1.7,ESTIMATED upper bound = posts / days since earliest known post,2024-05-22,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/C7gyA-OyA7m/,rainy-day,,topic-page sample + embed pages
manhwa_diablo,https://www.instagram.com/manhwa_diablo/,331000.0,"VERIFIED (embed page, rounded, 2026-09-25)",115.0,VERIFIED (embed page),,backyard-design;garden-design;landscape-design;luxury-garden,theme_page,A/F theme page,mixed,ESTIMATED (profile evidence / AI-assisted cover coding),2,39552000.0,39552000.0,78400000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",119.49244712990937,236.85800604229607,0.01927827806122449,3.98196892393321e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,3.4,ESTIMATED upper bound = posts / days since earliest known post,2026-01-29,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DUFKH1-CZmG/,backyard-design;garden-design;landscape-design;luxury-garden,,topic-page sample + embed pages
clarazrd,https://www.instagram.com/clarazrd/,297000.0,"VERIFIED (embed page, rounded, 2026-09-25)",282.0,VERIFIED (embed page),,luxury-penthouse;penthouse-tour,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),2,36800000.0,36800000.0,72100000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",123.9057239057239,242.76094276094275,0.119631142394822,0.0003805917706888581,VERIFIED inputs (embed likes/comments + topic views); ratio computed,2.9,ESTIMATED upper bound = posts / days since earliest known post,2024-11-17,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DMYHlSWuqZK/,luxury-penthouse;penthouse-tour,,topic-page sample + embed pages
gautamsinghania99,https://www.instagram.com/gautamsinghania99/,12000000.0,"VERIFIED (embed page, rounded, 2026-09-25)",2067.0,VERIFIED (embed page),,real-estate,real_estate,B luxury real estate,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,48700000.0,48700000.0,48700000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",4.058333333333334,4.058333333333334,4.862422997946612e-05,2.464065708418891e-07,VERIFIED inputs (embed likes/comments + topic views); ratio computed,71.3,ESTIMATED upper bound = posts / days since earliest known post,2026-03-05,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DVfSb-Jkk-a/,real-estate,,topic-page sample + embed pages
travelwithjaro,https://www.instagram.com/travelwithjaro/,1000000.0,"VERIFIED (embed page, rounded, 2026-09-25)",874.0,VERIFIED (embed page),,maldives-villa,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,66500000.0,66500000.0,66500000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",66.5,66.5,0.03779595488721804,0.00015215037593984963,VERIFIED inputs (embed likes/comments + topic views); ratio computed,39.7,ESTIMATED upper bound = posts / days since earliest known post,2026-04-23,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DXdQLKSjlH2/,maldives-villa,,topic-page sample + embed pages
cairo_ia,https://www.instagram.com/cairo_ia/,944000.0,"VERIFIED (embed page, rounded, 2026-09-25)",219.0,VERIFIED (embed page),,outdoor-living,ai_creator,D/E AI creator,AI,ESTIMATED (profile evidence / AI-assisted cover coding),1,81100000.0,81100000.0,81100000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",85.91101694915254,85.91101694915254,0.019894919852034527,5.762022194821208e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,7.7,ESTIMATED upper bound = posts / days since earliest known post,2026-03-08,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DVo7prsEaRf/,outdoor-living,,topic-page sample + embed pages
sandiwara_multiverse.99,https://www.instagram.com/sandiwara_multiverse.99/,402000.0,"VERIFIED (embed page, rounded, 2026-09-25)",79.0,VERIFIED (embed page),,treehouse,ai_creator,D/E AI creator,AI,ESTIMATED (profile evidence / AI-assisted cover coding),1,85200000.0,85200000.0,85200000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",211.9402985074627,211.9402985074627,0.022865586854460093,0.0002203755868544601,VERIFIED inputs (embed likes/comments + topic views); ratio computed,8.4,ESTIMATED upper bound = posts / days since earliest known post,2026-07-20,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/Da_rdPUj1jN/,treehouse,,topic-page sample + embed pages
interiorbyuma22,https://www.instagram.com/interiorbyuma22/,295000.0,"VERIFIED (embed page, rounded, 2026-09-25)",455.0,VERIFIED (embed page),,dream-bedroom-decor-ideas;luxury-interior-design,designer_studio,A designer/3D studio,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,55500000.0,55500000.0,55500000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",188.135593220339,188.135593220339,0.05064753153153153,6.881081081081081e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,30.3,ESTIMATED upper bound = posts / days since earliest known post,2026-06-11,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DZb4Qkbhr9V/,dream-bedroom-decor-ideas;luxury-interior-design,,topic-page sample + embed pages
longingtocomehome,https://www.instagram.com/longingtocomehome/,130000.0,"VERIFIED (embed page, rounded, 2026-09-25)",174.0,VERIFIED (embed page),,home-library,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,36000000.0,36000000.0,36000000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",276.9230769230769,276.9230769230769,0.06269236111111111,0.0002736388888888889,VERIFIED inputs (embed likes/comments + topic views); ratio computed,2.1,ESTIMATED upper bound = posts / days since earliest known post,2025-02-19,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DGQYtSbOz6S/,home-library,,topic-page sample + embed pages
kellmarcel,https://www.instagram.com/kellmarcel/,126000.0,"VERIFIED (embed page, rounded, 2026-09-25)",443.0,VERIFIED (embed page),,home-decor-ideas,lifestyle_influencer,G lifestyle,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,74900000.0,74900000.0,74900000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",594.4444444444445,594.4444444444445,0.04496400534045394,7.96128170894526e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,3.8,ESTIMATED upper bound = posts / days since earliest known post,2024-07-07,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/C9ILALrMKjw/,home-decor-ideas,,topic-page sample + embed pages
timelessdiaries,https://www.instagram.com/timelessdiaries/,65000.0,"VERIFIED (embed page, rounded, 2026-09-25)",977.0,VERIFIED (embed page),,faroe-islands-luxury-villas,theme_page,A/F theme page,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,60700000.0,60700000.0,60700000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",933.8461538461538,933.8461538461538,0.10445665568369028,,VERIFIED inputs (embed likes/comments + topic views); ratio computed,155.4,ESTIMATED upper bound = posts / days since earliest known post,2026-08-11,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/Db52_4HxXQE/,faroe-islands-luxury-villas,,topic-page sample + embed pages
polliviva,https://www.instagram.com/polliviva/,48000.0,"VERIFIED (embed page, rounded, 2026-09-25)",264.0,VERIFIED (embed page),,ai-art,ai_creator,D/E AI creator,AI,ESTIMATED (profile evidence / AI-assisted cover coding),1,97200000.0,97200000.0,97200000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",2025.0,2025.0,0.06494920781893004,0.0001291255144032922,VERIFIED inputs (embed likes/comments + topic views); ratio computed,22.8,ESTIMATED upper bound = posts / days since earliest known post,2026-07-05,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/Daa8AwIMNMt/,ai-art,,topic-page sample + embed pages
alshifarealtor.dxb,https://www.instagram.com/alshifarealtor.dxb/,47000.0,"VERIFIED (embed page, rounded, 2026-09-25)",115.0,VERIFIED (embed page),,dubai-villa,real_estate,B luxury real estate,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,54300000.0,54300000.0,54300000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",1155.3191489361702,1155.3191489361702,0.056764217311233885,0.0003958747697974217,VERIFIED inputs (embed likes/comments + topic views); ratio computed,67.1,ESTIMATED upper bound = posts / days since earliest known post,2026-09-12,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DdMPxaloS3f/,dubai-villa,,topic-page sample + embed pages
ai.poly_,https://www.instagram.com/ai.poly_/,14000.0,"VERIFIED (embed page, rounded, 2026-09-25)",30.0,VERIFIED (embed page),,ai-art,ai_creator,D/E AI creator,AI,ESTIMATED (profile evidence / AI-assisted cover coding),1,147000000.0,147000000.0,147000000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",10500.0,10500.0,0.027757877551020407,3.4244897959183674e-05,VERIFIED inputs (embed likes/comments + topic views); ratio computed,1.7,ESTIMATED upper bound = posts / days since earliest known post,2026-05-22,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DYoyUS9NlAr/,ai-art,,topic-page sample + embed pages
natural_._scenery,https://www.instagram.com/natural_._scenery/,,UNKNOWN,,UNKNOWN,,cozy-rain;rain-cozy,theme_page,A/F theme page,real,ESTIMATED (profile evidence / AI-assisted cover coding),1,74100000.0,74100000.0,74100000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",,,0.11875843454790823,0.0003805668016194332,VERIFIED inputs (embed likes/comments + topic views); ratio computed,,UNKNOWN,2025-04-06,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DIHSUx1PJ8j/,cozy-rain;rain-cozy,,topic-page sample + embed pages
shellychicboutique,https://www.instagram.com/shellychicboutique/,,UNKNOWN,,UNKNOWN,,home-decor-ideas,,other,unknown,UNKNOWN,1,77200000.0,77200000.0,77200000.0,"VERIFIED per reel (public topic pages); account-level = sample of top-page reels, biased upward",,,,,VERIFIED inputs (embed likes/comments + topic views); ratio computed,,UNKNOWN,2026-02-26,"ESTIMATED lower bound (earliest post seen, decoded from shortcode)",,,,,,,,,,,,,,,UNKNOWN (not deep-profiled),False,https://www.instagram.com/reel/DVOBGNPERF3/,home-decor-ideas,,topic-page sample + embed pages
