nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum
Creator-Plattform,LTK (ehem. rewardStyle / LIKEtoKNOW.it),https://company.shopltk.com/en/creator,Direct (eigene Plattform),"International (Teams in US, UK, BR, KR, DE, CN, AU)","Retailer-abhängig, nicht öffentlich",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Kernmodell),Ja ('immediately shoppable even within closed social platforms like Instagram'),Ja (shoppable Links/Collections; CLAIMED),UNKNOWN,'over 7K retailers' / 8.000 Retailer,"Nur per Bewerbung; gesucht: 'A public social media profile', 'A high number of engaged followers', idealerweise tägliches Posten; Fokus auf 'premium Creators' -> Aufnahme faceless KI-Theme-Page fraglich (nicht explizit geregelt)",https://company.shopltk.com/en/creator ; https://company.shopltk.com/en/company,2026-09-26
Creator-Plattform,ShopMy,https://shopmy.us/,Direct (eigene Plattform/Affiliate-Netzwerk),UNKNOWN (US-Fokus vermutet),UNKNOWN (Brand-abhängig),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,API für Brands (docs.shopmy.us),UNKNOWN,"Website ist JS-App, Konditionen nicht öffentlich abrufbar; ShopMy-Tracking-Script auf society6.com und buffy.co gefunden (Home-/Schlaf-Brands angebunden); Selbstbeschreibung: 'premium tastemakers ... not follower counts'",https://shopmy.us/terms ; https://docs.shopmy.us/,2026-09-26
Creator-Plattform,Shopify Collabs,https://www.shopify.com/collabs/creators,Direct (Shopify),UNKNOWN,UNKNOWN (je Brand),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Creator-App),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Landingpage ohne Konditionen; Help-Center per Bot-Schutz nicht abrufbar -> alle Details unverifiziert,https://www.shopify.com/collabs/creators,2026-09-26
Creator-Plattform,Walmart Creator,https://creator.walmart.com/,Impact (Payout über Impact-Partner-ID lt. Seiten-Konfiguration),US (Walmart + Sam's Club); Kanada-Option,Fashion 20% (Banner); weitere Sätze nicht öffentlich; 'Recent updates have changed some categories to a 0% commission rate',CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja,Ja (Verbindung per Instagram-Login),Ja (Affiliate-Links + Storefront),UNKNOWN,US/CA,Storefront-Pflichthinweis '@handle may earn commissions from purchases on this page'; Creator-Tiers/Boni; Onsite-Commission-Flag deaktiviert,https://creator.walmart.com/,2026-09-26
Creator-Plattform,Walmart Affiliate Program,https://affiliates.walmart.com/,Impact,US,Kategorie-Tabelle ('transparent commission-rate tables') – nicht abrufbar (JS),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja ('earning commission by leveraging your social networks'),UNKNOWN,Ja (Link-Generator),Ja ('get data feeds'),UNKNOWN,Konkrete Sätze via Impact nach Login,https://affiliates.walmart.com/,2026-09-26
Creator-Plattform,Target Affiliates / Target Partners,https://partners.target.com/ ; https://app.impact.com/campaign-promo-signup/Target.brand,Impact,US (Nicht-US-Traffic: keine Provision),"Basis: Home & Outdoor Living 5%, Apparel & Accessories 5%, Baby Gear & Furniture 3%, Health & Beauty 1%, Rest 3%; Volumen-Tiers (ab 11 Aktionen/Monat): Home/Apparel 6–8%, Rest 3,5–5%; Ausschlusskategorien 0%",VERIFIED,7 Tage (Last Click),VERIFIED,UNKNOWN,Ja (Target Partners = Creator-Programm),UNKNOWN,Ja,UNKNOWN,nur US,"Aktionen gesperrt 2 Monate nach Monatsende, Zahlung 20 Tage danach; Registry/REDCard $0",https://app.impact.com/campaign-promo-signup/Target.brand,2026-09-26
Creator-Plattform,Skimlinks (inkl. ShopYourLikes für Creator),https://www.skimlinks.com/creators/,"Aggregator (48.500 Merchants, 50+ Netzwerke)",International,Revenue-Share der Netzwerkprovision (Anteil in ToS nicht beziffert),VERIFIED (Modell) / UNKNOWN (Anteil),je Merchant,n/a,UNKNOWN,"Ja ('straight from Instagram, Youtube, Facebook')",Ja,Ja (Auto-Affiliation + URL Shortener),Ja (Publisher Hub/APIs),UNKNOWN,Auszahlung 92 Tage nach Monatsende bzw. 30 Tage nach Eingang (das Spätere); Mindestbetrag $65/£50/€55; Chargebacks nicht anfechtbar,https://www.skimlinks.com/terms-of-service/ ; https://www.skimlinks.com/creators/,2026-09-26
Creator-Plattform,Sovrn Commerce,https://www.sovrn.com/commerce/,Aggregator (Link-Optimierung über Netzwerke),International,Revenue-Share (nicht öffentlich),UNKNOWN,je Merchant,n/a,UNKNOWN,"Ja (Social-Sharing-Buttons, iPhone-App)",UNKNOWN,"Ja (Auto-Affiliation, Link Optimization)","Ja (Commerce APIs, Produktempfehlungen, Merchant-Raten inkl. Geo)",UNKNOWN,Eher für Publisher/Websites; eigener Blogpost zu Amazons Provisionskürzungen 2026,https://www.sovrn.com/commerce/,2026-09-26
Creator-Plattform,Howl,https://www.howl.link/,Direct (Creator-Netzwerk),"UNKNOWN (US-Brands wie Walmart, Target, Sephora)","'Personalized Elevated Rates', Flat Fees, PPL/CPC – keine Zahlen",CLAIMED,UNKNOWN,UNKNOWN,UNKNOWN,Ja,Ja (Instagram-Link im Footer; Creator-Fokus),"Ja (Link-Management, Storefront)",UNKNOWN,UNKNOWN,"Kein Follower-Minimum ('Creators of any level can join'); Auszahlung Net 30/60/90, kein Mindestbetrag; keine Home-Brands auf Landingpage genannt",https://www.howl.link/,2026-09-26
Creator-Plattform,Collective Voice,https://www.collectivevoice.com/,Direct,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Domain leitet auf Login-App (app.collectivevoice.com) – keine öffentlichen Konditionen,https://app.collectivevoice.com,2026-09-26
Tool,"Geniuslink (Link-Tool, kein Affiliate-Programm)",https://geniuslink.com/pricing/,Tool,International,"Kosten: $6 Grundgebühr + $3,50 je 1.000 Klicks; Custom Domain $50/Monat; 14 Tage Test",VERIFIED,n/a,n/a,UNKNOWN,Ja,Ja (Link-in-Bio/Story-Links),Ja (App-Deep-Links zur Amazon-App),n/a,Geo-Routing in lokalen Amazon-Store (US/UK/DE-Tags bündeln),Eigene Aussage 'safe to use with the Amazon Associates program' (CLAIMED); Link muss dennoch klar als Amazon-Link erkennbar sein (Amazon-Regel w),https://geniuslink.com/pricing/,2026-09-26
Interior/Möbel,Westwing,https://www.westwing.de/i/affiliate-program/,Rakuten Advertising (lt. Brand-Seite); zusätzlich Daisycon-Listing,DE/AT (weitere EU-Shops),"'Wettbewerbsfähige und verhandelbare Provisionen'; Daisycon-Listing DE/AT 4,9–6%",THIRD-PARTY ESTIMATE (Rate) / VERIFIED (verhandelbar),30 Tage,VERIFIED,'hoher durchschnittlicher Bestellwert' (ohne Zahl),Ja ('...auf Deiner Website und/oder in Deinen Social-Media-Kanälen'),Ja (Social allgemein),UNKNOWN,Ja (Produkt-Feed),"EU-Shops (DE, AT, NL, BE, PL, CZ, FR u.a.)",SEM verboten (Listing); Rakuten-AGB müssen akzeptiert werden; exklusive Rabatte für Community möglich,https://www.westwing.de/i/affiliate-program/ ; https://www.affiliate-marketing.de/partnerprogramme/westwing,2026-09-26
Interior/Möbel,home24,https://www.home24.de/,UNKNOWN,DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Verzeichnis meldet aktuell 'keine Partnerprogramme für home24.de' (früher Netzwerk-Programm, Aufnahme 2019); Brand-Seite blockt (403)",https://www.affiliate-marketing.de/partnerprogramme/home24.de,2026-09-26
Interior/Möbel,OTTO,https://www.otto.de/,Awin,DE (OTTO AT separat 8%),"Listing: 30% / Sale (OTTO DE) – unplausibel hoch, vermutlich Maximal-/Sonderwert; OTTO AT 8%",THIRD-PARTY ESTIMATE (prüfen),UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten im Account),UNKNOWN,Suchmaschinenwerbung nur nach Abstimmung mit OTTO-Affiliate-Team; Marktplatz-Sortiment inkl. Möbel,https://www.affiliate-marketing.de/partnerprogramme/otto,2026-09-26
Interior/Licht,Lampenwelt,https://www.lampenwelt.de/,Awin,DE/AT/CH,5–8%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),DE/AT/CH (je eigenes Awin-Programm),SEM eingeschränkt/auf Anfrage,https://www.affiliate-marketing.de/partnerprogramme/lampenwelt.de,2026-09-26
Interior/Möbel,"Connox (Designmöbel, Leuchten, Deko)",https://www.connox.de/ueber-uns/medien/partnerprogramm.html,Awin,DE (Listing auch AT/FR/HR via Sub-Netzwerk),8% ohne Gutschein / 4% mit Gutschein,VERIFIED,60 Tage,VERIFIED,'Hoher durchschnittlicher Warenkorb' (ohne Zahl) – CLAIMED,UNKNOWN (nicht ausgeschlossen),UNKNOWN,UNKNOWN,Ja ('Produktdatenfeed mit unserem gesamten Portfolio'),UNKNOWN,Keine Platzierung in Umfeldern Politik/Erotik/Waffen/Gewalt; Keyword-Marketing erlaubt außer Brand 'connox',https://www.connox.de/ueber-uns/medien/partnerprogramm.html ; https://www.affiliate-marketing.de/partnerprogramme/connox.de,2026-09-26
Interior/Möbel,Made in Design,https://www.madeindesign.de/,Daisycon,"DE, UK, IT (FR/BE/CH separat)","3,15–7,7% (DE/UK/IT)",THIRD-PARTY ESTIMATE,30 Tage,THIRD-PARTY ESTIMATE (Programmbeschreibung im Verzeichnis),"'Hohe Warenkörbe' (Sortiment 2,95 € bis 4.416 € Egg Chair) – CLAIMED",UNKNOWN,UNKNOWN,UNKNOWN,Ja (~20.000 Artikel),UNKNOWN,"SEM erlaubt; regelmäßige Flash Sales; Marken wie HAY, Ferm Living, Kartell",https://www.affiliate-marketing.de/partnerprogramme/madeindesign,2026-09-26
Interior/Möbel,Maisons du Monde,https://www.maisonsdumonde.com/DE/de,UNKNOWN,DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Verzeichnis: 'keine Partnerprogramme für Maisons du Monde' (derzeit kein aktives Programm gelistet),https://www.affiliate-marketing.de/partnerprogramme/maisonsdumonde.com,2026-09-26
Interior/Deko,H&M Home,https://www2.hm.com/,UNKNOWN,DE/UK/US: kein Programm gefunden,"Nur H&M Middle East (EG/SA/KW/AE) bis 7,2% gelistet",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Für DACH/UK/US kein öffentliches H&M-Affiliate-Programm auffindbar,https://www.affiliate-marketing.de/partnerprogramme/hm.com,2026-09-26
Interior/Deko,Urban Outfitters,https://www.urbanoutfitters.com/,UNKNOWN,DE/EU/US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Verzeichnis: 'keine Partnerprogramme für Urban Outfitters'; US-Hilfeseite blockt (403),https://www.affiliate-marketing.de/partnerprogramme/urbanoutfitters.com,2026-09-26
Interior/Möbel,XXXLutz (inkl. Möbelix-Gruppe),https://www.xxxlutz.de/,"Awin (AT, SE); CJ (CZ, SK)",AT/SE gelistet; DE: kein aktives Programm im Listing,"AT 5%, SE 5%, CZ/SK 1%",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SE: Produktdaten vorhanden,UNKNOWN,Möbelix nicht im Verzeichnis gefunden,https://www.affiliate-marketing.de/partnerprogramme/xxxlutz.de,2026-09-26
Interior/Möbel,Möbel Höffner,https://www.hoeffner.de/,Awin,DE,1–10%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,SEM verboten,https://www.affiliate-marketing.de/partnerprogramme/hoeffner.de,2026-09-26
Interior/Möbel,Beliani,https://www.beliani.de/,UNKNOWN,DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Im Verzeichnis gelistet (seit 2019), aber ohne aktives Programm",https://www.affiliate-marketing.de/partnerprogramme/beliani.de,2026-09-26
Interior/Möbel,Wayfair.de,https://www.wayfair.de/,UNKNOWN,DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Verzeichnis ohne aktive Programmzeile; wayfair.de/partnerprogramm leitet auf /announcement um,https://www.affiliate-marketing.de/partnerprogramme/wayfair.de,2026-09-26
Interior/Deko,Nordic Nest (DE/AT),https://www.nordicnest.de/uber-uns/affiliate/,Adtraction,DE/AT,mind. 8% auf jede Bestellung (individuelle Deals möglich),VERIFIED,15 Tage,VERIFIED,UNKNOWN,Ja (Banner/direkte Links; Instagram-Kooperationen separat),Ja (separate Influencer-Kooperationen),Ja ('direkte Links'),Ja (täglich aktualisierter Produktfeed),Versand aus Schweden in viele EU-Länder,"Skandinavisches Design (Iittala, HAY u.a.); kurze Cookie-Dauer",https://www.nordicnest.de/uber-uns/affiliate/,2026-09-26
Interior/Deko,Nordic Nest (UK/International),https://www.nordicnest.com/about-us/affiliate/,Adtraction,UK/International,at least 8%,VERIFIED,15 Tage,VERIFIED,'A high average order value' (ohne Zahl) – CLAIMED,Ja,Ja (Kooperationen separat),Ja,Ja (daily),UNKNOWN,UNKNOWN,https://www.nordicnest.com/about-us/affiliate/,2026-09-26
Interior/Deko,Desenio (Poster/Wandkunst),https://desenio.com/,CJ,International (Region im Listing ohne Angabe),7%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brand-Seite durch Bot-Schutz nicht abrufbar,https://www.affiliate-marketing.de/partnerprogramme/desenio.com,2026-09-26
Interior/Deko,Juniqe (Kunstdrucke),https://www.juniqe.com/de/,UNKNOWN,DE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Im Verzeichnis ohne aktives Programm,https://www.affiliate-marketing.de/partnerprogramme/juniqe.de,2026-09-26
Interior/Deko,Posterstore,https://www.posterstore.de/,UNKNOWN,DE/UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Nicht im Verzeichnis; Website blockt (429),https://www.posterstore.de/,2026-09-26
Interior/Möbel,Kave Home,https://kavehome.com/,UNKNOWN,DE/EU,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Nicht im Verzeichnis; Website blockt (Vercel-Checkpoint),https://kavehome.com/affiliates,2026-09-26
Interior/Möbel,IKEA,n/a,UNKNOWN,DE/US/UK: kein Programm gefunden,"Nur 'IKEA ES' 2,81% gelistet",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Für DE/US/UK kein öffentliches IKEA-Affiliate-Programm auffindbar -> IKEA-Produkte nur indirekt (z.B. Amazon-Alternativen),https://www.affiliate-marketing.de/partnerprogramme/ikea.com,2026-09-26
Interior/Deko,Etsy Affiliates & Creator Collective,https://www.etsy.com/affiliates,Direct/UNKNOWN (Seite nennt kein Netzwerk),"International (Support auf EN, FR, IT, ES, DE)",Prozentsatz auf qualifizierte Verkäufe (Höhe nicht öffentlich),UNKNOWN,'competitive' (keine Zahl),CLAIMED,UNKNOWN,Ja – Creator Collective ist für Social-Media-Kanäle,Ja (autorisierte Kanäle),Ja (Links zu Etsy-Produkten),UNKNOWN,"Marktplatz, international",Creator Collective: mind. 500 Follower auf mind. einem autorisierten Kanal; Provisionen i.d.R. 30 Tage nach Verkauf validiert; exkl. Steuern/Versand/Retouren; Etsy-Storefront für Mitglieder,https://www.etsy.com/affiliates,2026-09-26
Interior/Möbel,Wayfair UK,https://www.wayfair.co.uk/,Awin; CJ (beide gelistet),UK,Awin 2%; CJ 3% (Sub-Netzwerk FlexOffers zeigt 10% – unplausibel),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Awin-Produktdaten),UNKNOWN,Brand-Seite blockt (429); SEM eingeschränkt,https://www.affiliate-marketing.de/partnerprogramme/wayfair.co.uk,2026-09-26
Interior/Möbel,John Lewis & Partners,https://www.johnlewis.com/,Impact (Listing),UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten lt. Listing),UNKNOWN,Impact-Vertragsvorschau nicht auffindbar (Brand-Slug unbekannt); Website-Timeouts,https://www.affiliate-marketing.de/partnerprogramme/johnlewis.com,2026-09-26
Interior/Deko,Dunelm,https://www.dunelm.com/,nur Sub-Netzwerk (SaleGains) gelistet,UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Kein Direktprogramm verifiziert,https://www.affiliate-marketing.de/partnerprogramme/dunelm.com,2026-09-26
Interior/Möbel,Loaf,https://loaf.com/,UNKNOWN,UK,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Nicht im Verzeichnis; Website hinter Cloudflare,https://loaf.com/pages/affiliates,2026-09-26
Interior/Möbel,Soho Home,https://www.sohohome.com/,Rakuten Advertising,"UK, US, CA, AU",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktdaten),UNKNOWN,Premium-Interior (Soho House),https://www.affiliate-marketing.de/partnerprogramme/sohohome.com,2026-09-26
Interior/Deko,Anthropologie (US/UK/EU),https://www.anthropologie.com/,"Rakuten Advertising (US, UK, EU)",US/UK/EU,"Direkt: UNKNOWN; Sub-Netzwerk FlexOffers: US 3,2%, UK 1,6–2,4%, EU 3,2–6,4%",THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Rakuten-Produktdaten),UNKNOWN,"FlexOffers-Raten entsprechen i.d.R. ~80% der Direktrate (Beobachtung, nicht verifiziert)",https://www.affiliate-marketing.de/partnerprogramme/anthropologie.com,2026-09-26
Interior/Möbel,Wayfair (US),https://www.wayfair.com/affiliates,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brand-Seite blockt (429); Impact-Slug 'Wayfair' gehört anderer Firma; Schwestermarke AllModern siehe eigene Zeile,https://www.wayfair.com/affiliates,2026-09-26
Interior/Möbel,AllModern (Wayfair LLC),https://app.impact.com/campaign-promo-signup/AllModern.brand,Impact,US,8% of order sale amount,VERIFIED,45 Tage (Last Click),VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"Aktionen gesperrt 15 Tage nach Monatsende, Zahlung bei Sperre; max. 4 Aktionen pro Klick",https://app.impact.com/campaign-promo-signup/AllModern.brand,2026-09-26
Interior/Möbel,Pottery Barn (US),https://app.impact.com/campaign-promo-signup/Pottery-Barn-US.brand,Impact,US,1% (Referrer google/bing: 0%); separates WSI-Influencer-Template: Default 0% (individuell),VERIFIED,1 Tag (Affiliate) / 30 Tage (Influencer-Template),VERIFIED,UNKNOWN,"Ja, aber nur echte Creator-Identitäten",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"WSI-Vertrag: nur von WSI bereitgestellte Codes; TM-Negativ-Keywords Pflicht; Klauseln gegen 'fake or misrepresented creator ... or social media identities' und Accounts ohne 'bona fide social, website, or promotional activity'; Sperre 2 Monate nach Monatsende",https://app.impact.com/campaign-promo-signup/Pottery-Barn-US.brand ; https://app.impact.com/campaign-promo-signup/Pottery-Barn.brand,2026-09-26
Interior/Möbel,West Elm (US),https://app.impact.com/campaign-promo-signup/West-Elm-US.brand,Impact,US,1%,VERIFIED,1 Tag,VERIFIED,UNKNOWN,"Ja, aber nur echte Creator-Identitäten",UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"WSI-Vertrag: nur von WSI bereitgestellte Codes; TM-Negativ-Keywords Pflicht; Klauseln gegen 'fake or misrepresented creator ... or social media identities' und Accounts ohne 'bona fide social, website, or promotional activity'; Sperre 2 Monate nach Monatsende",https://app.impact.com/campaign-promo-signup/West-Elm-US.brand,2026-09-26
Interior/Möbel,Williams-Sonoma,https://app.impact.com/campaign-promo-signup/Williams-Sonoma.brand,Impact,US,1% (Rakuten-Referrer 0%),VERIFIED,1 Tag,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"WSI-Vertrag: nur von WSI bereitgestellte Codes; TM-Negativ-Keywords Pflicht; Klauseln gegen 'fake or misrepresented creator ... or social media identities' und Accounts ohne 'bona fide social, website, or promotional activity'; Sperre 2 Monate nach Monatsende",https://app.impact.com/campaign-promo-signup/Williams-Sonoma.brand,2026-09-26
Interior/Licht,Rejuvenation (WSI),https://app.impact.com/campaign-promo-signup/Rejuvenation.brand,Impact,US,1%,VERIFIED,1 Tag,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"WSI-Vertrag: nur von WSI bereitgestellte Codes; TM-Negativ-Keywords Pflicht; Klauseln gegen 'fake or misrepresented creator ... or social media identities' und Accounts ohne 'bona fide social, website, or promotional activity'; Sperre 2 Monate nach Monatsende",https://app.impact.com/campaign-promo-signup/Rejuvenation.brand,2026-09-26
Interior/Möbel,Crate & Barrel,https://app.impact.com/campaign-promo-signup/Crate-and-Barrel.brand,Impact,US,4% Standard; Furniture 2%; Crate Kids 4%; Sale-Artikel 0%,VERIFIED,7 Tage (Last Click),VERIFIED,UNKNOWN,Ja ('Social Media: Allowed'),Ja (Social allgemein),Ja,Ja (Produktdaten lt. Listing),UNKNOWN,Nur Programm-Coupons; kein TM-/TM+-Bidding; nur Banner/Bilder aus Impact verwenden; Zahlung 60 Tage nach Rechnungsstellung,https://app.impact.com/campaign-promo-signup/Crate-and-Barrel.brand,2026-09-26
Interior/Möbel,CB2,https://app.impact.com/campaign-promo-signup/CB2.brand,Impact,US,2%,VERIFIED,7 Tage,VERIFIED,UNKNOWN,Ja ('Social Media: Allowed'),Ja (Social allgemein),UNKNOWN,UNKNOWN,UNKNOWN,Incentivized Traffic/Software nicht erlaubt; nur bereitgestellte Bilder/Logos; Sub-Netzwerk-Listing 'bis 12%' irreführend,https://app.impact.com/campaign-promo-signup/CB2.brand,2026-09-26
Interior/Möbel,Arhaus,https://app.impact.com/campaign-promo-signup/Arhaus.brand,Impact,US/CA,4%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,"Ja auf eigenen Kanälen; VERBOTEN: Links auf Arhaus-eigenen Social-Seiten, FB-Ads mit Markennamen, Marke im Account-Namen",Ja (eigene Kanäle),UNKNOWN,UNKNOWN,UNKNOWN,Strenge Coupon-Regeln; kein PPC-Brand-Bidding,https://app.impact.com/campaign-promo-signup/Arhaus.brand,2026-09-26
Interior/Möbel,Castlery (US),https://www.castlery.com/us/affiliate-program,Impact,US (auch AU/CA-Programme),5% (−20% Provision bei Rabatt > $120; Performance-Boni ohne Cap),VERIFIED,30 Tage (Brand: 'minimum of 30-day tracking window'),VERIFIED,UNKNOWN,"Ja ('website, newsletters or social media')",Ja (Social allgemein),Ja ('linking tools'),Ja (Produktdaten lt. Listing),UNKNOWN,Separates Ambassador-Programm,https://www.castlery.com/us/affiliate-program ; https://app.impact.com/campaign-promo-signup/Castlery-US.brand,2026-09-26
Interior/Möbel,Albany Park,https://app.impact.com/campaign-promo-signup/Albany-Park.brand,Impact,US,4% Basis; Armchairs/Loveseats/3-Sitzer-Sofas 2%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,Ja ('allows affiliates to promote us through social media channels'),Ja (Social allgemein),UNKNOWN,UNKNOWN,UNKNOWN,Keine Coupon-Sites; keine TM-PPC,https://app.impact.com/campaign-promo-signup/Albany-Park.brand,2026-09-26
Interior/Deko,Ruggable (waschbare Teppiche),https://app.impact.com/campaign-promo-signup/Ruggable.brand,Impact (Website verlinkt zusätzlich CJ-Signup),US,3%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Sperre 60 Tage nach Monatsende; 1.000+ Designs,https://app.impact.com/campaign-promo-signup/Ruggable.brand ; https://ruggable.com/,2026-09-26
Interior/Möbel,Lulu and Georgia,https://www.luluandgeorgia.com/pages/affiliates,Ascend by Partnerize (ehem. Pepperjam),US,10%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ja (Produktkatalog/Produktdaten),UNKNOWN,Separates Influencer-Programm; Brand-Seite nennt Pepperjam,https://www.affiliate-marketing.de/partnerprogramme/luluandgeorgia.com ; https://www.luluandgeorgia.com/pages/affiliates,2026-09-26
Interior/Möbel,Joybird,https://joybird.com/affiliates/,CJ,US,3%,THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Affiliate-Seite JS-gerendert,https://www.affiliate-marketing.de/partnerprogramme/joybird.com,2026-09-26
Interior/Licht,Lumens,https://www.lumens.com/,UNKNOWN (nur Sub-Netzwerk FlexOffers gelistet),US,5% (Sub-Netzwerk),THIRD-PARTY ESTIMATE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brand-Seite hinter Cloudflare,https://www.affiliate-marketing.de/partnerprogramme/lumens.com,2026-09-26
Interior/Deko,Society6 (Wandkunst/Deko),https://app.impact.com/campaign-promo-signup/Society6.brand,Impact (+ ShopMy-Tracking auf Website),US,2%,VERIFIED,30 Tage,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Zahlung 30 Tage nach Sperre,https://app.impact.com/campaign-promo-signup/Society6.brand,2026-09-26
Interior/Möbel,The Home Depot,https://app.impact.com/campaign-promo-signup/The-Home-Depot.brand,Impact,US,"8% auf Interior Furniture, Area Rugs, Housewares, Mattresses, Bedding & Textiles, Home Decor, Tabletop, Wallpaper; 1% auf alles andere (u.a. Lighting, Appliances, Tools)",VERIFIED,1 Tag,VERIFIED,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Sehr kurzes Attributionsfenster; Impressions-Attribution nicht erlaubt,https://app.impact.com/campaign-promo-signup/The-Home-Depot.brand,2026-09-26
