shortcode,url,handle,posted_at_utc,is_new,seen_last_week,age_days,views,metric,topic_index,topic_pct,in_top_quartile,followers,followers_source,vpf,tier,likes,comments,likes_per_view,n_topics,topics,topic_group,kw_room,kw_style,kw_setting,kw_combo,hook,hook_source,hook_h,ai_disclosed_kw,caption_first_line,code_room,code_style,code_hook,code_production,code_realism
C_fqAjaMNIJ,https://www.instagram.com/reel/C_fqAjaMNIJ/,sunt_mrr,2024-09-04T12:06:50.509000+00:00,False,,750.5,5400000,views,9.863,1.0,True,2000000,embed_reel,2.7,3_VERY_GOOD,330157,2267,0.0611,2,ai-generated-house;futuristic-houses,ai,whole_home,futuristic,none,futuristic × whole_home,fantasy,code,aspirational,False,Musician Dream House .,whole_home,futuristic,fantasy,ai_generated,fantasy_impossible
Ca4-MsKpA1D,https://www.instagram.com/reel/Ca4-MsKpA1D/,worldtraveladventurers,2022-03-09T16:42:41.518000+00:00,False,,1660.3,2400000,views,9.3952,0.9167,True,216000,embed_reel,11.1111,4_VIRAL,130312,1280,0.0543,1,underwater-hotel,hotel_resort,whole_home,other,underwater,other × whole_home,curiosity,code,descriptive,False,"The Muraka is the most unique hotel villa we've ever seen, submersed 16 feet under",bedroom,futuristic,curiosity,real_footage,real_existing
DPBFz4YgeQF,https://www.instagram.com/reel/DPBFz4YgeQF/,luxurydreamhub,2025-09-25T07:35:37.738000+00:00,False,,364.7,2700000,views,9.3264,0.8333,True,1000000,embed_reel,2.7,3_VERY_GOOD,68107,261,0.0252,1,futuristic-interior,future_arch,other,futuristic,none,futuristic × other,aspirational,code,aspirational,False,Living the grand life!,living_room,modern_luxury,aspirational,ai_generated,stylized_dreamy
DZtnXgNxk_G,https://www.instagram.com/reel/DZtnXgNxk_G/,shri_bk_babu,2026-06-18T03:49:22.548000+00:00,False,,98.8,26800000,views,9.0847,1.0,True,355000,embed_reel,75.493,5_EXTREME_OUTLIER,460141,1085,0.0172,1,modern-architecture,architecture,whole_home,modern_luxury,none,modern_luxury × whole_home,descriptive,code,descriptive,False,This old and forgotten house has now been transformed into a modern luxury space.,whole_home,other,descriptive,ai_generated,fantasy_impossible
C5Qw0-CI5Rk,https://www.instagram.com/reel/C5Qw0-CI5Rk/,ally_jape,2024-04-02T14:09:27.261000+00:00,False,,905.4,2300000,views,9.0037,0.8333,True,84000,embed_reel,27.381,5_EXTREME_OUTLIER,110175,2264,0.0479,1,underwater-hotel,hotel_resort,other,other,underwater,other × other,curiosity,code,descriptive,False,This underwater hotel room is the first in the Entire continent of Africa and the experience is,whole_home,other,curiosity,real_footage,real_existing
DDR89qOo08t,https://www.instagram.com/reel/DDR89qOo08t/,soothenests,2024-12-07T14:28:40.822000+00:00,False,,656.4,5800000,views,8.8012,0.8333,True,2000000,embed_reel,2.9,3_VERY_GOOD,408902,1551,0.0705,1,dream-bedroom,luxury_room,bedroom,cozy_rustic,mountain_snow,cozy_rustic × bedroom,aspirational,code,aspirational,False,Euphoria Awaits: Snowflakes and Serenity in My Cozy Bedroom #cozybedroom #luxuryapartment,living_room,other,aspirational,ai_generated,stylized_dreamy
Cq-DoAJrm63,https://www.instagram.com/reel/Cq-DoAJrm63/,house_of_reservations,2023-04-13T08:28:37.228000+00:00,False,,1260.6,2000000,views,8.7719,0.9167,True,210000,embed_reel,9.5238,4_VIRAL,130409,501,0.0652,1,tropical-house,style,pool,tropical,none,tropical × pool,promotional,code,descriptive,False,Get ready for some serious relaxation in our tropical boho style.,living_room,tropical,promotional,real_footage,real_existing
C5CQZGiP15N,https://www.instagram.com/reel/C5CQZGiP15N/,spirithiker,2024-03-27T22:56:39.709000+00:00,False,,911.0,13800000,views,8.625,1.0,True,,,,,,,,1,treehouse-hotel,hotel_resort,whole_home,other,forest,other × whole_home,question,heuristic,question,False,Can you imagine waking up here?,,,,,
DNSvzxDyaHq,https://www.instagram.com/reel/DNSvzxDyaHq/,survival.stuffs,2025-08-13T11:06:54.944000+00:00,False,,407.5,5700000,views,8.4695,0.875,True,129000,embed_reel,44.186,5_EXTREME_OUTLIER,104719,174,0.0184,1,house-in-the-forest,unusual_home,whole_home,other,forest,other × whole_home,descriptive,code,descriptive,False,Building a Survival Tower in the middle of nowhere - PART 1!🪵🪓🏘️ #bushcraft,other,cozy_rustic,descriptive,real_footage,real_existing
DW4-fMTiB96,https://www.instagram.com/reel/DW4-fMTiB96/,elitebuildhq,2026-04-09T00:08:51.968000+00:00,False,,169.0,24000000,views,8.1356,0.9167,True,2000000,embed_reel,12.0,4_VIRAL,311859,367,0.013,1,modern-architecture,architecture,whole_home,modern_luxury,none,modern_luxury × whole_home,aspirational,code,aspirational,False,The Evolution of Luxury: The Living Garden Garage.,other,modern_luxury,aspirational,ai_generated,stylized_dreamy
DAQic06SmvP,https://www.instagram.com/reel/DAQic06SmvP/,calmwhispers01,2024-09-23T11:43:34.989000+00:00,False,,731.5,1600000,views,7.9404,0.9167,True,75000,embed_reel,21.3333,5_EXTREME_OUTLIER,70979,293,0.0444,1,cozy-cabin-in-the-snow,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,aspirational,code,fantasy,False,Imagine waking up to this cozy scene ❄️🔥.,bedroom,cozy_rustic,aspirational,ai_generated,stylized_dreamy
C-M7VT2POMk,https://www.instagram.com/reel/C-M7VT2POMk/,theelitespaces,2024-08-03T09:01:15.589000+00:00,False,,782.6,3100000,views,7.868,1.0,True,22000,embed_reel,140.9091,5_EXTREME_OUTLIER,,50,,1,luxury-living-room-design,luxury_room,living_room,modern_luxury,none,modern_luxury × living_room,instructional,code,aspirational,False,Transform Your Living Room into a Luxe Haven!,living_room,classical,instructional,real_footage,real_existing
DcG5RJTMSd3,https://www.instagram.com/reel/DcG5RJTMSd3/,acardesigns,2026-08-16T16:29:35.743000+00:00,False,,39.3,2300000,views,7.5286,0.9167,True,56000,embed_reel,41.0714,5_EXTREME_OUTLIER,78784,260,0.0343,1,art-deco-interior-design,style,other,art_deco,none,art_deco × other,none,code,descriptive,False,#InteriorDesign #HomeDecor #LuxuryInteriors #TimelessDesign #interiørinspiration,other,modern_luxury,none,unclear,aspirational_realistic
C69GtktJ_K7,https://www.instagram.com/reel/C69GtktJ_K7/,scottsdaledesignservices,2024-05-14T15:58:39.667000+00:00,False,,863.3,998000,views,7.1593,0.9167,True,177000,embed_reel,5.6384,4_VIRAL,24243,269,0.0243,1,organic-modern,style,other,biophilic,none,biophilic × other,descriptive,code,question,False,"The dance between space and decor, light and contrast, modern and organic🤍 Want more modern?",living_room,biophilic,descriptive,real_footage,real_existing
DVPdh3uk0XC,https://www.instagram.com/reel/DVPdh3uk0XC/,luxurydreamhub,2026-02-27T00:40:37.046000+00:00,False,,210.0,2000000,views,7.1301,0.9167,True,1000000,embed_reel,2.0,3_VERY_GOOD,166230,623,0.0831,2,dream-home;futuristic-home,future_arch,whole_home,futuristic,none,futuristic × whole_home,aspirational,code,aspirational,False,Living in a world of blue hues and boundless luxury.,living_room,modern_luxury,aspirational,ai_generated,stylized_dreamy
C20JhAHLOGJ,https://www.instagram.com/reel/C20JhAHLOGJ/,lovedwellstudio,2024-02-01T18:24:25.063000+00:00,False,,966.2,6700000,views,6.802,0.9167,True,74000,embed_reel,90.5405,5_EXTREME_OUTLIER,209365,873,0.0312,1,ai-home-design,ai,whole_home,other,none,other × whole_home,aspirational,code,aspirational,True,Give me all the neutrals 🤩 AI Design by @lovedwellstudio #Moodboard #Interiordesigninspo,other,scandinavian,aspirational,ai_generated,aspirational_realistic
DT35gFED4kH,https://www.instagram.com/reel/DT35gFED4kH/,zohrastacey,2026-01-24T00:31:52.417000+00:00,False,,244.0,3800000,views,6.7676,0.75,True,98000,embed_reel,38.7755,5_EXTREME_OUTLIER,431223,869,0.1135,2,cozy-rain;rain-cozy,cozy_ambience,other,cozy_rustic,rain,cozy_rustic × other,aspirational,code,descriptive,False,stop and enjoy some rainy cozy therapy..,bedroom,cozy_rustic,aspirational,real_footage,real_existing
DLw2rFDMqZ9,https://www.instagram.com/reel/DLw2rFDMqZ9/,sunt_mrr,2025-07-06T10:41:19.455000+00:00,False,,445.6,1600000,views,6.7227,0.9167,True,2000000,embed_reel,0.8,2_GOOD,83653,820,0.0523,1,tropical-house-architecture-styles,architecture,bedroom,tropical,none,tropical × bedroom,aspirational,code,aspirational,True,Dream tropical villa .,whole_home,tropical,aspirational,ai_generated,stylized_dreamy
DcfDbiDsJb2,https://www.instagram.com/reel/DcfDbiDsJb2/,modern_house__3d,2026-08-26T01:40:10.080000+00:00,False,,29.9,2600000,views,6.7183,0.8333,True,33000,embed_reel,78.7879,5_EXTREME_OUTLIER,62594,350,0.0241,1,ultra-modern-luxury-house-design,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,descriptive,code,aspirational,False,Modern Luxury House Design 🏠✨ | Dream Home 16 Modern luxury house design with a stunning exterior 🏡✨ A beautiful 3D drea,whole_home,classical,descriptive,3d_render,aspirational_realistic
Db7RZhop0WP,https://www.instagram.com/reel/Db7RZhop0WP/,byreginamalina,2026-08-12T04:09:34.122000+00:00,False,,43.8,2100000,views,6.6986,1.0,True,55000,embed_reel,38.1818,5_EXTREME_OUTLIER,68816,357,0.0328,1,japandi,style,other,japandi,none,japandi × other,descriptive,code,descriptive,False,Japandi style 2.0,other,minimalist,descriptive,real_footage,real_existing
C-APLc-yI85,https://www.instagram.com/reel/C-APLc-yI85/,ayeshadeary5,2024-07-29T10:44:32.982000+00:00,False,,787.6,4400000,views,6.6768,0.75,True,16000,embed_reel,275.0,5_EXTREME_OUTLIER,283121,21821,0.0643,1,dream-bedroom,luxury_room,bedroom,other,none,other × bedroom,choice,code,choice,False,Choose your dream bedroom,bedroom,minimalist,choice,ai_generated,stylized_dreamy
Da4qA2fP2XS,https://www.instagram.com/reel/Da4qA2fP2XS/,roxy_carretero,2026-07-17T07:15:32.247000+00:00,False,,69.7,2800000,views,6.5268,0.75,True,54000,embed_reel,51.8519,5_EXTREME_OUTLIER,139084,5687,0.0497,1,cozy-bedroom-ideas,cozy_ambience,bedroom,cozy_rustic,none,cozy_rustic × bedroom,promotional,code,descriptive,False,"Comment ""BEDROOM "" and I'll send you the links to everything featured in this space.",bedroom,minimalist,promotional,real_footage,real_existing
C1ofaiFM95o,https://www.instagram.com/reel/C1ofaiFM95o/,ti.fu,2024-01-03T09:13:29.571000+00:00,False,,995.6,1800000,views,6.175,1.0,True,272000,embed_reel,6.6176,4_VIRAL,50778,95,0.0282,1,parametric-architecture,future_arch,whole_home,futuristic,none,futuristic × whole_home,descriptive,code,descriptive,False,Parametric Intelligence .,whole_home,futuristic,descriptive,ai_generated,stylized_dreamy
DH72DzitksG,https://www.instagram.com/reel/DH72DzitksG/,insmultiverse,2025-04-02T07:02:01.886000+00:00,False,,540.7,326000,views,6.0878,0.9167,True,79000,embed_reel,4.1266,3_VERY_GOOD,18965,2787,0.0582,1,future-houses-2050,future_arch,whole_home,futuristic,none,futuristic × whole_home,choice,code,choice,False,Which house would you pick to live in?,whole_home,other,choice,ai_generated,stylized_dreamy
C2Uyw2ArW6H,https://www.instagram.com/reel/C2Uyw2ArW6H/,skyviewexperts,2024-01-20T14:09:08.826000+00:00,False,,978.4,1600000,views,5.9259,0.9167,True,350000,embed_reel,4.5714,3_VERY_GOOD,63055,269,0.0394,1,indoor-pool,pool,pool,other,lake_river,other × pool,curiosity,code,descriptive,False,One of the wildest indoor pools you'll ever see!,pool,tropical,curiosity,real_footage,real_existing
DF54R4vKbJu,https://www.instagram.com/reel/DF54R4vKbJu/,binas_home,2025-02-10T19:40:09.655000+00:00,False,,591.2,6700000,views,5.9057,1.0,True,56000,embed_reel,119.6429,5_EXTREME_OUTLIER,148214,776,0.0221,1,luxury-bathroom-design,luxury_room,bathroom,modern_luxury,none,modern_luxury × bathroom,aspirational,code,descriptive,False,"Always WOW ✨ Jedes Mal, wenn ich dieses Badezimmer betrete, ist es wieder ein WOW-Moment!",bathroom,minimalist,aspirational,real_footage,real_existing
DW3n03NCOri,https://www.instagram.com/reel/DW3n03NCOri/,proud_and_property,2026-04-08T11:31:36.435000+00:00,False,,169.5,13500000,views,5.8696,1.0,True,50000,embed_reel,270.0,5_EXTREME_OUTLIER,799049,3088,0.0592,1,dream-home,luxury_home,whole_home,classical,none,classical × whole_home,promotional,code,promotional,False,A beautiful 2 Kanal Royal Palace House (Without Basement) is now available for sale!,whole_home,classical,promotional,real_footage,real_existing
C5w-koYrT8J,https://www.instagram.com/reel/C5w-koYrT8J/,yourfantasyhomes,2024-04-15T02:25:15.274000+00:00,False,,892.9,313000,views,5.845,0.8333,True,23000,embed_reel,13.6087,4_VIRAL,20400,,0.0652,1,future-houses-2050,future_arch,whole_home,futuristic,none,futuristic × whole_home,choice,code,choice,False,which one is your new home ?,whole_home,futuristic,choice,ai_generated,fantasy_impossible
DExUPqcsNfS,https://www.instagram.com/reel/DExUPqcsNfS/,ghazale_siami,2025-01-13T15:19:57.970000+00:00,False,,619.4,5300000,views,5.7955,1.0,True,34000,embed_reel,155.8824,5_EXTREME_OUTLIER,144190,498,0.0272,2,ai-interior-design;living-room-design,ai,living_room,other,none,other × living_room,descriptive,code,descriptive,False,.,living_room,minimalist,descriptive,3d_render,aspirational_realistic
DbkDSq7xR__,https://www.instagram.com/reel/DbkDSq7xR__/,sevenora.design,2026-08-03T03:43:46+00:00,False,,52.8,1600000,views,5.614,1.0,True,15000,embed_reel,106.6667,5_EXTREME_OUTLIER,44547,220,0.0278,1,architecture-design,architecture,whole_home,other,none,other × whole_home,descriptive,code,descriptive,False,"For this project, our client envisioned a villa with the calm, immersive atmosphere of a resort.",pool,tropical,descriptive,3d_render,aspirational_realistic
DUVBmy5DcTo,https://www.instagram.com/reel/DUVBmy5DcTo/,architecturaai_,2026-02-04T08:00:40.267000+00:00,False,,232.7,5400000,views,5.4822,0.8333,True,22700,embed_reel,237.8855,5_EXTREME_OUTLIER,41582,,0.0077,1,ai-home-design,ai,whole_home,other,none,other × whole_home,promotional,code,promotional,False,"FREE EBOOK IN BIO⬆️ Learn to create AI interiors, home designs & prompts Join 13M+ viewers inspired",living_room,minimalist,promotional,ai_generated,stylized_dreamy
CvKzsAuN3pS,https://www.instagram.com/reel/CvKzsAuN3pS/,mollybowenco,2023-07-26T17:25:03.669000+00:00,False,,1156.3,6200000,views,5.465,0.9167,True,67000,embed_reel,92.5373,5_EXTREME_OUTLIER,283783,1481,0.0458,1,luxury-bathroom-design,luxury_room,bathroom,modern_luxury,none,modern_luxury × bathroom,aspirational,code,aspirational,False,Dream bathroom essentials… Soaking tub 🛀 Swoon-worthy tile 🤩 Mood lighting 💡 Follow @mollybowenco for m,bathroom,biophilic,aspirational,real_footage,real_existing
CTYAuB2KkEp,https://www.instagram.com/reel/CTYAuB2KkEp/,best_vacationrentals,2021-09-03T21:50:01.413000+00:00,False,,1847.1,496000,views,5.2794,1.0,True,877000,embed_reel,0.5656,2_GOOD,21597,125,0.0435,1,glass-house,unusual_home,whole_home,other,none,other × whole_home,descriptive,code,location,False,Amazing glass house in the middle of nature.😍🍃 Credits to: @sunny_rung 📍 @morning_star_g,bedroom,biophilic,descriptive,real_footage,real_existing
DdHegfQM6DU,https://www.instagram.com/reel/DdHegfQM6DU/,sara.interiorstudio,2026-09-10T18:26:23.737000+00:00,False,,14.2,1600000,views,5.2373,0.8333,True,10000,embed_reel,160.0,5_EXTREME_OUTLIER,64046,153,0.04,1,art-deco-interior-design,style,whole_home,art_deco,none,art_deco × whole_home,choice,code,descriptive,False,Day vs night ✨ #apartmentaesthetic #midcenturymodern #interiordesign,living_room,other,choice,ai_generated,aspirational_realistic
DSGQeRiEvi1,https://www.instagram.com/reel/DSGQeRiEvi1/,philkeandesigngroup,2025-12-10T21:19:11.005000+00:00,False,,288.1,3700000,views,5.226,1.0,True,11000,embed_reel,336.3636,5_EXTREME_OUTLIER,138894,511,0.0375,1,dream-closet,luxury_room,closet,modern_luxury,none,modern_luxury × closet,aspirational,code,descriptive,False,The closet *you* need ✨ Follow for more home inspiration.,closet,modern_luxury,aspirational,real_footage,real_existing
DTAnHgUEhg4,https://www.instagram.com/reel/DTAnHgUEhg4/,toptravelplaces_,2026-01-02T13:13:00.161000+00:00,False,,265.4,4600000,views,5.1773,0.75,True,315000,embed_reel,14.6032,4_VIRAL,277296,730,0.0603,1,overwater-villa,hotel_resort,whole_home,modern_luxury,ocean_beach,modern_luxury × whole_home,location,code,location,False,"Soneva Jani is one of the most iconic luxury island resorts in the Maldives 🌴 It combines breathtaking scenery, thoughtf",whole_home,tropical,location,real_footage,real_existing
DPBMs60gTds,https://www.instagram.com/reel/DPBMs60gTds/,luxurydreamhub,2025-09-25T08:35:50.722000+00:00,False,,364.6,2700000,views,5.1233,0.8333,True,1000000,embed_reel,2.7,3_VERY_GOOD,65534,326,0.0243,1,modern-luxury-house-interiors,luxury_home,whole_home,modern_luxury,none,modern_luxury × whole_home,aspirational,code,descriptive,False,Pure architectural elegance!,living_room,modern_luxury,aspirational,ai_generated,stylized_dreamy
DLhkdBcI08K,https://www.instagram.com/reel/DLhkdBcI08K/,howthingsarebuilld,2025-06-30T12:13:30.641000+00:00,False,,451.5,1900000,views,5.0599,0.9167,True,8000000,embed_reel,0.2375,1_NORMAL,34883,80,0.0184,3,ai-architecture;ai-generated-house;ai-home-design,ai,whole_home,other,none,other × whole_home,descriptive,code,descriptive,False,Home design made with artificial intelligence👍 🎥 @viralworking,whole_home,modern_luxury,descriptive,ai_generated,aspirational_realistic
DTkhih2DAEC,https://www.instagram.com/reel/DTkhih2DAEC/,sunt_mrr,2026-01-16T11:56:55.365000+00:00,False,,251.5,2900000,views,5.0435,0.9167,True,2000000,embed_reel,1.45,2_GOOD,223218,1041,0.077,1,futuristic-houses,future_arch,whole_home,futuristic,none,futuristic × whole_home,descriptive,code,descriptive,True,A black villa shrouded in mist .,whole_home,modern_luxury,descriptive,ai_generated,stylized_dreamy
DTYUnN5jVl0,https://www.instagram.com/reel/DTYUnN5jVl0/,cozyvibescorner,2026-01-11T18:13:04.844000+00:00,False,,256.2,1000000,views,4.9628,0.8333,True,140000,embed_reel,7.1429,4_VIRAL,36514,228,0.0365,1,cozy-cabin-in-the-snow,cozy_ambience,whole_home,cozy_rustic,mountain_snow,cozy_rustic × whole_home,question,code,question,False,Who would you like to stay here with ?🥰 #cozycorner #cozyvibes #cozy Creative Partner: @imagineartofficial,bedroom,cozy_rustic,question,ai_generated,stylized_dreamy
DPt1R0_E6oS,https://www.instagram.com/reel/DPt1R0_E6oS/,arteo_luxury,2025-10-12T16:36:59.607000+00:00,False,,347.3,3500000,views,4.9088,1.0,True,871000,embed_reel,4.0184,3_VERY_GOOD,92789,713,0.0265,1,luxury-kitchen,luxury_room,kitchen,modern_luxury,none,modern_luxury × kitchen,promotional,code,descriptive,False,Glorious Kitchen by @spandanapb Where Function Meets Beauty Glorious Kit,kitchen,modern_luxury,promotional,ai_generated,aspirational_realistic
DWJwdxggZ-b,https://www.instagram.com/reel/DWJwdxggZ-b/,diycraftstvofficial,2026-03-21T16:02:02.010000+00:00,False,,187.3,5400000,views,4.8671,0.75,True,6000000,embed_reel,0.9,2_GOOD,58328,203,0.0108,1,underground-house,unusual_home,whole_home,modern_luxury,none,modern_luxury × whole_home,curiosity,code,curiosity,False,Building a Secret Underground Luxury Bunker Beneath a Backyard,other,industrial,curiosity,ai_generated,aspirational_realistic
Dbd__f5ssd8,https://www.instagram.com/reel/Dbd__f5ssd8/,liasrvz,2026-07-31T19:19:29.484000+00:00,False,,55.2,2700000,views,4.7872,0.9167,True,17000,embed_reel,158.8235,5_EXTREME_OUTLIER,239752,463,0.0888,1,quiet-luxury,luxury_room,other,modern_luxury,none,modern_luxury × other,status,code,aspirational,False,private life.,whole_home,dark_luxury,status,real_footage,real_existing
